env,method,run,env_steps,return
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,82000000.0,14718.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,83000000.0,13700.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,84000000.0,13778.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,85000000.0,14061.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,86000000.0,13835.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,87000000.0,13254.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,88000000.0,14371.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,89000000.0,14431.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,90000000.0,13074.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,91000000.0,12659.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,92000000.0,13504.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,93000000.0,14519.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,94000000.0,13827.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,95000000.0,14361.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,96000000.0,13267.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,97000000.0,13993.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,98000000.0,14560.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,99000000.0,13583.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,100000000.0,13836.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,101000000.0,14131.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,102000000.0,13848.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,103000000.0,13471.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,104000000.0,13919.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,105000000.0,13920.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,106000000.0,13887.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,107000000.0,14073.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,108000000.0,13478.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,109000000.0,13589.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,110000000.0,13960.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,111000000.0,13275.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,112000000.0,13450.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,113000000.0,13162.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,114000000.0,14404.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,115000000.0,13690.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,116000000.0,13554.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,117000000.0,14027.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,118000000.0,13995.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,119000000.0,13463.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,120000000.0,14452.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,121000000.0,14077.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,122000000.0,13170.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,123000000.0,13736.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,124000000.0,15168.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,125000000.0,12780.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,126000000.0,14046.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,127000000.0,13330.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,128000000.0,13552.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,129000000.0,13928.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,130000000.0,13264.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,131000000.0,14245.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,132000000.0,13330.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,133000000.0,14011.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,134000000.0,13538.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,135000000.0,14522.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,136000000.0,13356.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,137000000.0,13920.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,138000000.0,13924.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,139000000.0,13605.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,140000000.0,13601.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,141000000.0,12936.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,142000000.0,13413.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,143000000.0,13688.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,144000000.0,13369.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,145000000.0,14876.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,146000000.0,15380.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,147000000.0,13539.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,148000000.0,15360.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,149000000.0,14071.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,150000000.0,13653.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,151000000.0,13128.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,152000000.0,14504.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,153000000.0,12507.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,154000000.0,12735.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,155000000.0,13788.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,156000000.0,13603.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,157000000.0,14692.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,158000000.0,14201.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,159000000.0,13779.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,160000000.0,13835.833333333334
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,161000000.0,14408.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,162000000.0,13948.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,163000000.0,13871.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,164000000.0,14171.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,165000000.0,14019.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,166000000.0,13407.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,167000000.0,13512.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,168000000.0,14092.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,169000000.0,14144.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,170000000.0,12908.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,171000000.0,13583.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,172000000.0,13614.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,173000000.0,13129.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,174000000.0,13668.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,175000000.0,13991.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,176000000.0,14034.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,177000000.0,13781.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,178000000.0,10941.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,179000000.0,13380.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,180000000.0,14422.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,181000000.0,13895.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,182000000.0,15430.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,183000000.0,14163.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,184000000.0,15127.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,185000000.0,15924.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,186000000.0,14109.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,187000000.0,14837.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,188000000.0,14318.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,189000000.0,14605.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,190000000.0,14472.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,191000000.0,15250.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,192000000.0,14123.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,193000000.0,14257.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,194000000.0,14004.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,195000000.0,15081.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,196000000.0,14478.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,197000000.0,15225.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,198000000.0,14457.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,199000000.0,14620.0
atari_name_this_game,dreamerv2,atari_name_this_game_nosched_2,200000000.0,15378.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_0,1000000.0,499.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_0,2000000.0,1505.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_0,3000000.0,2844.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_0,4000000.0,2463.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_0,5000000.0,3178.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,1000000.0,905.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,2000000.0,1893.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,3000000.0,2672.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,4000000.0,3503.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,5000000.0,2907.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,6000000.0,3266.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,7000000.0,3448.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,8000000.0,4581.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,9000000.0,4603.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,10000000.0,4548.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,11000000.0,4448.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,12000000.0,4886.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,13000000.0,4938.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,14000000.0,4531.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,15000000.0,4733.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,16000000.0,4503.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,17000000.0,4603.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,18000000.0,4683.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,19000000.0,5255.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,20000000.0,7869.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,21000000.0,8053.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,22000000.0,8230.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,23000000.0,8480.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,24000000.0,9596.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,25000000.0,11183.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,26000000.0,10925.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,27000000.0,9807.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,28000000.0,10958.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,29000000.0,13409.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,30000000.0,14434.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,31000000.0,13434.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,32000000.0,14398.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,33000000.0,12110.90909090909
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,34000000.0,13395.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,35000000.0,13026.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,36000000.0,14086.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,37000000.0,14576.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,38000000.0,14402.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,39000000.0,15908.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,40000000.0,14743.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,41000000.0,18559.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,42000000.0,18861.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,43000000.0,14770.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,44000000.0,17642.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,45000000.0,18910.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,46000000.0,18696.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,47000000.0,17085.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,48000000.0,17743.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,49000000.0,20065.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,50000000.0,15968.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,51000000.0,18173.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,52000000.0,18861.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,53000000.0,21310.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,54000000.0,20642.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,55000000.0,19292.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,56000000.0,19318.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,57000000.0,20624.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,58000000.0,20130.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,59000000.0,20483.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,60000000.0,17667.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,61000000.0,18385.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,62000000.0,15469.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,63000000.0,21834.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,64000000.0,19909.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,65000000.0,16322.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,66000000.0,18580.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,67000000.0,23468.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,68000000.0,19912.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,69000000.0,22870.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,70000000.0,21854.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,71000000.0,20794.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,72000000.0,21570.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,73000000.0,22320.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,74000000.0,29462.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,75000000.0,19810.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,76000000.0,23582.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,77000000.0,24244.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,78000000.0,23581.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,79000000.0,30846.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,80000000.0,24951.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,81000000.0,25210.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,82000000.0,24491.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,83000000.0,23236.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,84000000.0,31541.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,85000000.0,28036.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,86000000.0,25388.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,87000000.0,31954.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,88000000.0,27308.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,89000000.0,25381.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,90000000.0,32544.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,91000000.0,27335.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,92000000.0,28888.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,93000000.0,30416.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,94000000.0,36570.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,95000000.0,29201.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,96000000.0,39500.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,97000000.0,35790.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,98000000.0,31775.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,99000000.0,23186.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,100000000.0,38153.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,101000000.0,37388.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,102000000.0,44581.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,103000000.0,35108.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,104000000.0,36060.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,105000000.0,43545.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,106000000.0,41336.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,107000000.0,35698.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,108000000.0,40673.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,109000000.0,42969.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,110000000.0,33022.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,111000000.0,42635.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,112000000.0,42868.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,113000000.0,36002.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,114000000.0,44513.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,115000000.0,42665.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,116000000.0,36286.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,117000000.0,45025.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,118000000.0,42003.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,119000000.0,33147.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,120000000.0,50445.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,121000000.0,42276.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,122000000.0,41972.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,123000000.0,45909.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,124000000.0,39813.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,125000000.0,55604.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,126000000.0,40857.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,127000000.0,49978.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,128000000.0,37998.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,129000000.0,45943.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,130000000.0,32491.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,131000000.0,46629.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,132000000.0,47909.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,133000000.0,38286.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,134000000.0,61564.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,135000000.0,54785.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,136000000.0,55731.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,137000000.0,46897.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,138000000.0,44056.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,139000000.0,48357.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,140000000.0,44614.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,141000000.0,41541.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,142000000.0,45721.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,143000000.0,57629.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,144000000.0,50225.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,145000000.0,55241.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,146000000.0,42017.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,147000000.0,38822.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,148000000.0,48990.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,149000000.0,46110.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,150000000.0,28619.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,151000000.0,58192.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,152000000.0,33041.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,153000000.0,42222.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,154000000.0,49380.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,155000000.0,56552.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,156000000.0,54671.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,157000000.0,36758.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,158000000.0,46826.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,159000000.0,72624.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,160000000.0,41847.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,161000000.0,48919.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,162000000.0,64092.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,163000000.0,62688.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,164000000.0,46190.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,165000000.0,47344.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,166000000.0,58244.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,167000000.0,61463.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,168000000.0,46392.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,169000000.0,46521.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,170000000.0,44397.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,171000000.0,45619.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,172000000.0,43698.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,173000000.0,52747.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,174000000.0,46116.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,175000000.0,54398.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,176000000.0,45178.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,177000000.0,38210.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,178000000.0,46575.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,179000000.0,60242.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,180000000.0,55006.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,181000000.0,54190.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,182000000.0,94722.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,183000000.0,53329.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,184000000.0,61253.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,185000000.0,46023.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,186000000.0,61023.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,187000000.0,44184.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,188000000.0,45341.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,189000000.0,54212.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,190000000.0,41249.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,191000000.0,55143.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,192000000.0,64698.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,193000000.0,52733.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,194000000.0,84783.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,195000000.0,54736.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,196000000.0,68804.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,197000000.0,50789.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,198000000.0,43975.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,199000000.0,48498.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_1,200000000.0,39678.333333333336
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,1000000.0,938.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,2000000.0,1832.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,3000000.0,2164.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,4000000.0,2557.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,5000000.0,2577.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,6000000.0,2714.0
atari_phoenix,dreamerv2,atari_phoenix_nosched_2,7000000.0,3657.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,1000000.0,-124.1
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,2000000.0,-2.4
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,3000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,4000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,5000000.0,-2.9
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,6000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,7000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,8000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,9000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,10000000.0,0.0
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,11000000.0,-2.2
atari_pitfall,dreamerv2,atari_pitfall_nosched_0,12000000.0,0.0
